f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,grade
1.848563781780304,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,1.3054545535835929,2.3293984367566325,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,0.548622544448737,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,-1.0806628372587666,0.44325707410547316,-0.4061212538489999,-0.6876869489043272,0.2718856223107077,3.7272181153372688,0.10212858423763331,2
-0.8250976755380206,-0.26425010684022776,3.0323965159089115,-2.4425994626281775,1.3054545535835929,-0.2761441317391178,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,0.548622544448737,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,-1.0806628372587666,-0.23254587178774225,-0.4063660655284192,-0.6876869489043272,0.2718856223107077,-0.23247213741993933,0.10212858423763331,4
1.848563781780304,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,1.3054545535835929,2.3293984367566325,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,0.548622544448737,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,0.9253579983712793,1.4597820394640486,1.2218764142891188,1.8777769649692,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
0.5117330531211417,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,-0.525726041940904,-0.2761441317391178,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,-1.9992873998075698,-2.1181892417149166,0.1729171253112706,0.09885336094784018,-3.23751161874077,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,0.9253579983712793,-0.008030368895004587,-0.4063660655284192,1.5045229938933384,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
-0.8250976755380206,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,-0.525726041940904,-0.2761441317391178,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,-2.526054706642827,0.3088792003745609,-1.9992873998075698,-2.1181892417149166,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,0.9253579983712793,-0.5732678912531026,-1.164792648369305,1.8777769649692,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
-0.8250976755380206,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,1.3054545535835929,-0.2761441317391178,-2.6956755492207636,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,-1.9992873998075698,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,-1.0806628372587666,0.44325707410547316,1.0872299906085225,-0.6876869489043272,0.2718856223107077,-0.23247213741993933,0.10212858423763331,3
-0.8250976755380206,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,-0.525726041940904,-0.2761441317391178,-2.6956755492207636,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,0.548622544448737,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,0.9253579983712793,-0.23367409039524334,1.3320416700277884,1.8777769649692,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
0.5117330531211417,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,-0.525726041940904,-0.2761441317391178,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,-1.9992873998075698,-2.1181892417149166,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,0.9253579983712793,-0.9106052548959597,-0.4061212538489999,-0.6088304761418213,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
-0.37948743265163315,4.550071459914373,-0.4614228192113254,0.4093999099320298,1.3054545535835929,-0.2761441317391178,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,0.3088792003745609,-0.7253324276794163,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,-1.0806628372587666,1.2330100993563087,-0.3326777500232201,-0.6876869489043272,0.2718856223107077,3.7272181153372688,0.10212858423763331,2
0.06612281023475429,-0.26425010684022776,-0.4614228192113254,0.4093999099320298,1.3054545535835929,2.6655974778528586,0.37096452512212347,0.09016696346674315,0.10795837927188251,0.0,0.39587424507089086,-3.23751161874077,-0.7253324276794163,0.4721013497313325,0.1729171253112706,0.09885336094784018,0.3088792003745609,0.04019339355290644,0.1825741858350552,0.08550514115117293,0.23328473740792185,-1.0806628372587666,0.44325707410547316,-0.4061212538489999,-0.6876869489043272,0.2718856223107077,-0.23247213741993933,0.10212858423763331,2
